Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
Signature Select sweetened shredded coconut  : 2T 15g 70c 0p
pineapple syrup  : 7T 160g 81c 0.8p
blueberries  : 100g 58c 0.7p 
black pluot 4040  : 100g 43c 0.7p 
fuyu 4428  : 100g 70c 0.6p 
Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish chunks  : 113g 120c 16p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
chocolate cookie dip flour  : 1T 10g 34c 1p
coconut flour  : 2T 15g 60c 2p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
pineapple juice  : 16T 240g 132c 1.0p
Signature Select lite coconut milk  : 1C 256g 150c 0p
Swerve SR  : 1T 14g 0c 0p
vanilla extract  : 1t 4g 10c 0p
coconut flour  : 2T 15g 60c 2p
pineapple juice  : 16T 240g 132c 1.0p
307-g pineapple juice  : 16T 240g 132c 1.0p
Signature Select lite coconut milk  : 1C 256g 150c 0p
Sambal Oelek chili paste  : 1T 15g 6c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
minced garlic  : 1T 20g 20c 0.2p
Swerve SR  : 1T 14g 0c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
onion powder  : 1T 6.9g 18c 0.3p
ground ginger  : 1t 1.8g 6c 0.2p
xanthan gum  : 1T 9g 30c 0p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Toadal feijoa  : 100g 71c 1p 
black pluot 4040  : 100g 43c 0.7p 
fuyu 4428  : 100g 70c 0.6p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Nature's Path Flax Plus multibran flakes  : 1C 40g 150c 5p
Three Wishes marshmallow  : 1C 35g 130c 8p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Quaker quick oats  : 8T 40g 150c 5p
blueberry muesli  : 16T 100g 320c 8p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
blueberries  : 100g 58c 0.7p 
black pluot 4040  : 100g 43c 0.7p 
Parnell fuyu  : 100g 70c 0.6p 
cocktail sauce Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish chunks  : 113g 120c 16p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Waterfront Bistro hot cocktail sauce  : 4T 68g 60c 1p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Sambal Oelek chili paste  : 1T 15g 6c 0p
shaoxing  : 2T 30g 32c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
crushed red pepper  : 1t 1.8g 5.7c 0.2p
Swerve SR 1.1T, 15g, 0c, 0p)  : 1T 14g 0c 0p
minced garlic  : 1T 20g 20c 0.2p
dried minced onion  : 1T 5g 17c 0.5p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Swerve SR  : 1T 14g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
blueberry muesli  : 16T 100g 320c 8p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
blueberries  : 100g 58c 0.7p 
fuyu 4428  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Kashi Island Vanilla  : 29b 0.7C 59g 200c
Three Wishes marshmallow  : 1C 35g 130c 8p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Signature Select Bran Flakes  : 1C 40g 130c 4p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
fuyu 4428  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
noodles squid steaks  : 100g 89c 15.2p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Wole Foods Market pumpkin brownie blondie  : 71g 310c 4p 
Signature Select black cherry fudge chip frozen yogurt  : 0.67C 93g 130c 4p
flour  : 1T 10g 34c 1p
coconut flour  : 2T 15g 60c 2p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
G Hughes sugar free hickory BBQ sauce  : 1T 16g 5c 0p
El Mexicano nacho cheese sauce  : 4T 62g 80c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Swerve BSR  : 1T 16g 0c 0p
popcorn cheese  : 2T 15g 70c 3p
chipotle  : 1t 3g 7c 0.2p
cinnamon  : 1T 8g 19c 0.5p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Borden Eagle fat free sweetened condensed milk  : 2T 41g 110c 4p
Toadal feijoa  : 100g 71c 1p 
fuyu 4428  : 100g 70c 0.6p 
cherries 4045  : 100g 77c 1.1p 
Post Shredded Wheat  : 1C 45g 158c 5.3p
Life EOB  : 1C 42g 160c 4p
Kashi Island Vanilla  : 29b 0.7C 59g 200c
Chocolate Chex  : 1C 43g 180c 4.3p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Whole Foods Market pumpkin brownie blondie  : 71g 310c 4p 
Signature Select black cherry fudge chip frozen yogurt  : 0.67C 93g 130c 4p
flour  : 1T 10g 34c 1p
coconut flour  : 2T 15g 60c 2p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Borden Eagle fat free sweetened condensed milk  : 2T 41g 110c 4p
Toadal feijoa  : 100g 71c 1p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
Jasmine rice  : 4T 45g 160c 3p
Star extra virgin olive oil  : 1T 12g 120c 0p
squid steaks  : 100g 89c 15.2p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Whole Foods Market pumpkin brownie blondie  : 71g 310c 4p 
Signature Select black cherry fudge chip frozen yogurt  : 0.67C 93g 130c 4p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
pineapple juice  : 16T 240g 132c 1.0p
Tanyoto chafing dish sauce  : 50g 312c 2p 
1pk : 1pk 278g G Hughes sugar free ketchup 1T 16g 5c
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
five spices powder  : 1t 2.3g 6.5c 0.2p
100g : 100g 162c 9.5p 
corn starch  : 1t 8g 30c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
Post Shredded Wheat  : 1C 45g 158c 5.3p
Crispix  : 1C 29g 113c 2.3p
Crumbl  : 1C 27g 100c 2p
Rudolf the Red-Nosed Reindeer  : 1C 37g 140c 2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Whole Foods Market pumpkin brownie blondie  : 71g 310c 4p 
Signature Select black raspberry chip ice cream  : 0.67C 89g 190c 2p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Silk dairy free heavy whipping ctream  : 1T 16g 45c 0p
Swerve SR  : 1T 14g 0c 0p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
blueberry muesli  : 16T 100g 320c 8p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
Kimbo dried chow mein noodle  : 1n 55g 272c 9p
water  : 1T 15g 0c 0p
Star extra virgin olive oil  : 1T 12g 120c 0p
squid steaks  : 100g 89c 15.2p 
Pacific Pearl smoked oysters  : 1cn 85g 150c 18p
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
g : g c p pineapple juice 16T 240g
Swerve SR  : 1T 14g 0c 0p
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0.1p
Kim Ve Wong soy paste  : 1T 19g 15c 1p
HanAsia ginger honey tea  : 1T 20g 55c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
cayenne  : 1T 5.3g 17c 0.4p
white flour  : 1T 10g 33c 1p
water  : 1T 15g 0c 0p
If thickening, make slurry separately, or add to cold sauce mix. Lucky Charms S'mores  : 1C 37g 140c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Jet-Puffed mini marshmallows  : 0.67C 30g 100c 0p
Heath toffee bits  : 1T 15g 80c 0p
M&M's minis  : 1C 31g 160c 3p
Silk dairy free heavy whipping cream  : 1T 17g 45c 0p
Guittard semisweet chocolate chips  : 1T 15g 70c 0.5p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
blueberry muesli  : 16T 100g 320c 8p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Borden Eagle fat free sweetened condensed milk  : 2T 41g 110c 4p
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
Post Shredded Wheat  : 1C 45g 158c 5.3p
Life  : 1C 42g 160c 4p
Signature Select Bran Flakes  : 1C 40g 130c 4p
Three Wishes marshmallow  : 1C 35g 130c 8p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Quaker quick oats  : 8T 40g 150c 5p
Kashi Island Vanilla  : 29b 0.7C 59g 200c
blueberry muesli  : 16T 100g 320c 8p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Toadal feijoa  : 100g 71c 1p 
Parnell fuyu  : 100g 70c 0.6p 
Kimbo dried chow mein noodle  : 1n 55g 272c 9p
water  : 1T 15g 0c 0p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Signature Select black raspberry chip ice cream  : 0.67C 89g 190c 2p
pineapple juice  : 16T 240g 132c 1.0p
Swerve SR  : 1T 14g 0c 0p
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0.1p
Kim Ve Wong soy paste  : 1T 19g 15c 1p
HanAsia ginger honey tea  : 1T 20g 55c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
cayenne  : 1T 5.3g 17c 0.4p
white flour  : 1T 10g 33c 1p
water  : 1T 15g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
blueberry muesli  : 16T 100g 320c 8p
Swerve BSR  : 1T 16g 0c 0p
Brer Rabbit molasses  : 1T 22g 60c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Signature Select Bran Flakes  : 1C 40g 130c 4p
Toadal feijoa  : 100g 71c 1p 
Parnell fuyu  : 100g 70c 0.6p 
European divina & neapolitaner  : 4 32g 170c 2p
Kashi Island Vanilla  : 29b 0.7C 59g 200c
Post Shredded Wheat  : 1C 45g 158c 5.3p
Frosted mini wheats  : 1C 60g 210c 5p
Life  : 1C 42g 160c 4p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Chobani zero sugar vanilla Greek yogurt  : 1C 227g 93c 17.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve BSR  : 1T 14g 0c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Brer Rabbit molasses  : 1T 22g 60c 0p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Brer Rabbit molasses  : 1T 22g 60c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar vanilla Greek yogurt  : 170g 70c 13p 
Signature Select Bran Flakes  : 1C 40g 130c 4p
Broadway orange  : 100g 47c 0.9p 
Parnell fuyu  : 100g 70c 0.6p 
Kimbo dried chow mein noodle  : 1n 55g 272c 9p
water  : 1T 15g 0c 0p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
brussels sprouts  : 100g 59c 5.4p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Safeway Bakery Black Forest pudding ring  : 1srv 61g 220c 2p
pineapple juice  : 16T 240g 132c 1.0p
Signature Select lite coconut milk  : 1C 256g 150c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
Swerve SR  : 1T 14g 0c 0p
dried minced onion  : 1T 5g 17c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
xanthan gum  : 1T 9g 30c 0p
Brer Rabbit molasses  : 1T 22g 60c 0p
Sambal Oelek chili paste  : 1T 15g 6c 0p
Por Kwan concentrate cooking tamarind  : 1T 19g 10c 0p
cinnamon  : 1T 8g 19c 0.5p
cayenne  : 1T 5.3g 17c 0.4p
Signature Select dried blueberries  : 4T 40g 150c 0p
Maple Grove Farms sugar free original syrup  : 2T 32g 5c 0p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
La Lechera dulce de leche  : 2T 39g 120c 2p
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
European divina & neapolitaner & almond biscuit  : 4 32g 170c 2p
Special K Chocolatey Delight  : 1C 42g 160c 3p
Honey Bunches of Oats  : 1C 40g 160c 2.7p
Nature's Path Flax Plus multibran flakes  : 1C 40g 150c 5p
Signature Select Bran Flakes  : 1C 40g 130c 4p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
SO Delicious coconutmilk yogurt alternative  : 1C 227g 107c 1.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve BSR  : 1T 14g 0c 0p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Brer Rabbit molasses  : 1T 22g 60c 0p
Safeway Bakery Black Forest pudding ring  : 1srv 61g 220c 2p
flour  : 1T 10g 34c 1p
Swerve SR  : 1T 14g 0c 0p
baking powder  : 21t 100g 21c 0.4p
baking soda  : 21t 100g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
Blue Diamond Almond Breeze unsweetened vanilla almond milk  : 1C 256g 30c 1p
Lucerne liquid egg product  : 4T 56g 30c 5p
vanilla extract  : 1t 4g 10c 0p
Chobani zero sugar strawberry Greek yogurt  : 1C 227g 93c 17.3p
lemon juice  : 1T 15g 0c 0p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
SO Delicious coconutmilk yogurt alternative  : 1C 227g 107c 1.3p
Nature's Path Flax Plus multibran flakes  : 1C 40g 150c 5p
blueberries  : 100g 58c 0.7p 
black mission figs 4269  : 100g 74c 0.8p 
Parnell fuyu  : 100g 70c 0.6p 
Kimbo dried chow mein noodle  : 1n 55g 272c 9p
white fungus  : 100g 162c 4.9p 
water  : 1T 15g 0c 0p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
brussels sprouts  : 100g 59c 5.4p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
Safeway Bakery Black Forest pudding ring  : 1srv 61g 220c 2p
pineapple juice  : 16T 240g 132c 1.0p
Signature Select lite coconut milk  : 1C 256g 150c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
Kim Ve Wong soy paste  : 1T 19g 15c 0.4p
Signature Select sweet & spicy mustard  : 1t 5g 10c 0p
Swerve SR  : 1T 14g 0c 0p
dried minced onion  : 1T 5g 17c 0.5p
ground ginger  : 1t 1.8g 6c 0.2p
xanthan gum  : 1T 9g 30c 0p
Brer Rabbit molasses  : 1T 22g 60c 0p
Por Kwan concentrate cooking tamarind  : 1T 19g 10c 0p
cinnamon  : 1T 8g 19c 0.5p
cayenne  : 1T 5.3g 17c 0.4p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
SO Delicious coconutmilk yogurt alternative  : 1C 227g 107c 1.3p
Three Wishes marshmallow  : 1C 35g 130c 8p
blueberries  : 100g 58c 0.7p 
brown turkey figs 4267  : 100g 75c 0.9p 
Parnell fuyu  : 100g 70c 0.6p 
Cascade Ice lemonade Life  : 1C 42g 160c 4p
Crispix  : 1C 29g 113c 2.3p
Chocolate Chex  : 1C 43g 180c 4.3p
Cap'n Crunch  : 1C 38g 150c 2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
SO Delicious coconutmilk yogurt alternative  : 1C 227g 107c 1.3p
Hershey's dark cocoa  : 1T 5g 10c 1.2p
Swerve SR  : 1T 14g 0c 0p
PB Fit peanut butter powder  : 2T 16g 70c 9p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Safeway Bakery Black Forest pudding ring  : 1srv 61g 220c 2p
Signature Select black raspberry chip ice cream  : 0.67C 89g 190c 2p
Quaker quick oats  : 8T 40g 150c 5p
Malt-o-Meal  : 3T 35g 130c 4p
Swerve SR  : 1T 14g 0c 0p
nutmeg  : 1t 2.2g 12c 0.1p
cinnamon  : 1T 8g 19c 0.5p
Hershey's Special dark cocoa  : 1T 5g 10c 1.2p
Blue Diamond unsweetened vanilla almond milk  : 1C 256g 30c 1p
Hershey's zero sugar chocolate syrup  : 1T 15g 5c 0p
Chobani zero sugar strawberry Greek yogurt  : 170g 70c 13p 
Mouth Off chocolate  : 1C 35g 130c 8p
Pleasant orange  : 100g 47c 0.9p 
brown turkey figs 4267  : 100g 75c 0.9p 
Parnell fuyu  : 100g 70c 0.6p 
Jasmine rice  : 4T 45g 160c 3p
white fungus  : 100g 162c 4.9p 
water  : 1T 15g 0c 0p
Star extra virgin olive oil  : 1T 12g 120c 0p
catfish  : 113g 120c 16p 
brussels sprouts  : 100g 59c 5.4p 
okra  : 100g 33c 1.9p 
green onion  : 100g 32c 1.5p 
peas  : 8T 85g 70c 4p
g : g c p pineapple juice 16T 240g
Swerve SR  : 1T 14g 0c 0p
Wan Ja Shan rice vinegar  : 1T 15g 0c 0p
G Hughes sugar free ketchup  : 1T 16g 5c 0.1p
Kim Ve Wong soy paste  : 1T 19g 15c 1p
HanAsia ginger honey tea  : 1T 20g 55c 0p
HanAsia hot pepper paste  : 1T 20g 20c 1p
Sambal Oelek chili paste  : 1T 15g 6c 0p
cayenne  : 1T 5.3g 17c 0.4p
white flour  : 1T 10g 33c 1p
water  : 1T 15g 0c 0p
If thickening, make slurry separately, or add to cold sauce mix. Lucky Charms S'mores  : 1C 37g 140c 2p
Cocoa Pebbles  : 1C 36g 140c 2.7p
Jet-Puffed mini marshmallows  : 0.67C 30g 100c 0p
Heath toffee bits  : 1T 15g 80c 0p
